Sl No.,customerID,genderword,SeniorCitizen,PartnerWord,DependentsW,tenure,PhoneServicew,MultipleLinesw,PaperlessBillingW,Churnwords,OnlineSecurityW,OnlineBackupW,DeviceProtection_A,TechSupport_A,StreamingTV_A,StreamingMovies_A,InternetService_A,Contract_A,PaymentMethod_A,MonthlyCharges,TotalCharges,Cust_Calls,,,,,,,,,Rand,Sl.No,customerID,genderword,SeniorCitizen,PartnerWord,DependentsW,tenure,PhoneServicew,MultipleLinesw,PaperlessBillingW,Churnwords,OnlineSecurityW,OnlineBackupW,DeviceProtection_A,TechSupport_A,StreamingTV_A,StreamingMovies_A,InternetService_A,Contract_A,PaymentMethod_A,MonthlyCharges,TotalCharges,Cust_Calls,CustSegment,filter_$,,,,,,,
4112,2805-EDJPQ,Female,NO,Yes,Yes,56,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Fiber optic,One year,Credit card (automatic),99.75,5608.4,3,,,,,,,,,9628,4075,6680-NENYN,Female,NO,No,No,43,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Fiber optic,Two year,Electronic check,104.6,4759.85,3,3,1,,,,,,,
7687,4355-CVPVS,Female,NO,Yes,Yes,56,Yes,No,No,No,No,No,No,No,Yes,Yes,Fiber optic,One year,Bank transfer (automatic),88.9,4968,3,,,,,,,,,7316,4076,2088-IEBAU,Female,NO,No,No,68,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL,Two year,Electronic check,88.15,6148.45,3,3,0,,,,,,,
4377,4913-EHYUI,Male,YES,Yes,Yes,56,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Fiber optic,One year,Bank transfer (automatic),104.55,5794.65,3,,,,,,,,,4291,4077,7982-VCELR,Female,NO,No,No,36,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Fiber optic,Month-to-month,Credit card (automatic),94.8,3565.65,2,3,0,,,,,,,
7805,4872-VXRIL,Male,NO,No,No,56,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,DSL,One year,Bank transfer (automatic),64.65,3665.55,2,,,,,,,,,7001,4078,1343-EHPYB,Male,NO,Yes,No,63,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Fiber optic,Month-to-month,Electronic check,103.4,6603,6,3,0,,,,,,,
8560,9200-NLNPD,Male,NO,Yes,No,56,No,No phone service,Yes,No,No,No,Yes,Yes,Yes,Yes,DSL,One year,Bank transfer (automatic),54.05,2959.8,2,,,,,,,,,9570,4079,6035-BXTTY,Female,YES,No,No,32,Yes,No,No,No,No,Yes,No,Yes,No,No,DSL,Month-to-month,Bank transfer (automatic),54.65,1830.1,2,2,0,,,,,,,
616,4612-THJBS,Female,YES,No,No,56,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Fiber optic,One year,Bank transfer (automatic),104.75,5510.65,3,,,,,,,,,3863,4080,6885-PKOAM,Female,NO,Yes,No,71,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL,Two year,Credit card (automatic),85.75,6223.8,3,3,1,,,,,,,
500,3143-ILDAL,Male,NO,No,No,56,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Fiber optic,Month-to-month,Electronic check,94.45,5124.6,3,,,,,,,,,1725,4081,7520-HQWJU,Female,NO,Yes,Yes,66,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,DSL,Month-to-month,Bank transfer (automatic),67.45,4508.65,3,3,0,,,,,,,
7974,7629-WFGLW,Female,YES,Yes,No,56,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Fiber optic,One year,Electronic check,95.65,5471.75,3,,,,,,,,,4969,4082,9639-BUJXT,Male,NO,No,No,63,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,Mailed check,20.5,1328.15,1,2,1,,,,,,,
8790,0899-WZRSD,Male,NO,No,No,56,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber optic,Month-to-month,Mailed check,105.35,5794.45,3,,,,,,,,,1607,4083,5924-SNGKP,Female,NO,No,Yes,41,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,Credit card (automatic),20.25,865,1,2,1,,,,,,,
7687,4355-CVPVS,Female,NO,Yes,Yes,56,Yes,No,No,No,No,No,No,No,Yes,Yes,Fiber optic,One year,Bank transfer (automatic),88.9,4968,3,,,,,,,,,5251,4084,0021-IKXGC,Female,YES,No,No,1,Yes,Yes,Yes,No,No,No,No,No,No,No,Fiber optic,Month-to-month,Electronic check,72.1,72.1,0,1,1,,,,,,,
156,4913-EHYUI,Male,YES,Yes,Yes,56,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Fiber optic,One year,Bank transfer (automatic),104.55,5794.65,3,,,,,,,,,7378,4085,2034-GDRCN,Female,NO,No,No,2,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Fiber optic,Month-to-month,Electronic check,90.4,168.2,6,1,1,,,,,,,
1836,1450-SKCVI,Female,NO,No,No,56,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Fiber optic,Month-to-month,Electronic check,73.85,4092.85,2,,,,,,,,,7443,4086,8966-SNIZF,Female,NO,Yes,No,70,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,Bank transfer (automatic),19.45,1303.5,1,2,1,,,,,,,
2012,4710-FDUIZ,Male,NO,Yes,No,56,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Fiber optic,One year,Credit card (automatic),100.3,5614.45,3,,,,,,,,,1060,4087,6243-OZGFH,Female,NO,No,No,23,No,No phone service,Yes,No,No,No,No,No,Yes,Yes,DSL,Month-to-month,Electronic check,44.95,996.85,1,2,0,,,,,,,
8482,6681-ZSEXG,Male,NO,Yes,No,56,Yes,Yes,No,No,No,Yes,Yes,No,No,No,DSL,Two year,Credit card (automatic),59.5,3389.25,2,,,,,,,,,2352,4088,4654-DLAMQ,Female,YES,Yes,No,64,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Fiber optic,One year,Bank transfer (automatic),97,6430.9,3,3,0,,,,,,,
5997,9150-HEPMB,Male,NO,No,No,56,Yes,No,No,No,Yes,No,Yes,No,No,No,DSL,One year,Mailed check,52.7,3019.7,2,,,,,,,,,7918,4089,0513-RBGPE,Male,NO,Yes,Yes,37,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,DSL,Two year,Credit card (automatic),62.8,2278.75,2,2,1,,,,,,,
2485,4612-THJBS,Female,YES,No,No,56,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Fiber optic,One year,Bank transfer (automatic),104.75,5510.65,3,,,,,,,,,706,4090,5160-UXJED,Male,NO,No,Yes,17,Yes,No,No,No,No,No,No,No,No,No,DSL,One year,Mailed check,44.6,681.4,1,2,1,,,,,,,
6458,4295-YURET,Female,YES,Yes,Yes,56,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,DSL,Two year,Credit card (automatic),72.6,4084.35,2,,,,,,,,,3507,4091,4115-NZRKS,Female,YES,No,No,7,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Fiber optic,Month-to-month,Electronic check,89.15,574.35,1,2,0,,,,,,,
4294,5791-KAJFD,Female,NO,Yes,Yes,56,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,DSL,One year,Bank transfer (automatic),68.75,3808,2,,,,,,,,,10013,4092,0219-YTZUE,Male,NO,Yes,Yes,4,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Fiber optic,Month-to-month,Bank transfer (automatic),84.8,371.9,1,1,0,,,,,,,
8339,1741-WTPON,Male,NO,Yes,Yes,56,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber optic,Two year,Mailed check,115.85,6567.9,3,,,,,,,,,9073,4093,0623-IIHUG,Female,YES,No,No,21,No,No phone service,Yes,Yes,Yes,No,No,No,Yes,No,DSL,Month-to-month,Electronic check,41.9,840.1,1,2,0,,,,,,,
8430,3791-LGQCY,Female,YES,Yes,No,56,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),100.65,5688.05,3,,,,,,,,,1829,4094,4572-DVCGN,Female,NO,No,No,10,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),80.25,846,1,2,0,,,,,,,
5932,6922-NCEDI,Male,NO,No,Yes,56,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,Mailed check,21.2,1238.65,1,,,,,,,,,10698,4095,3351-NGXYI,Female,YES,No,No,16,Yes,Yes,Yes,No,Yes,No,No,No,No,No,DSL,Month-to-month,Electronic check,54.1,889,1,2,1,,,,,,,
500,3143-ILDAL,Male,NO,No,No,56,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Fiber optic,Month-to-month,Electronic check,94.45,5124.6,3,,,,,,,,,1527,4096,8984-EYLLL,Male,NO,Yes,No,64,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber optic,Two year,Electronic check,105.25,6823.4,4,3,0,,,,,,,
5363,2929-QNSRW,Female,NO,Yes,No,56,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Fiber optic,One year,Electronic check,98.25,5508.35,3,,,,,,,,,10488,4097,9057-MSWCO,Male,YES,Yes,No,27,No,No phone service,No,Yes,Yes,No,No,No,No,No,DSL,Month-to-month,Credit card (automatic),30.75,805.1,1,2,0,,,,,,,
7974,7629-WFGLW,Female,YES,Yes,No,56,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Fiber optic,One year,Electronic check,95.65,5471.75,3,,,,,,,,,1537,4098,9833-TGFHX,Male,NO,Yes,Yes,42,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Fiber optic,One year,Electronic check,97.1,4016.75,2,3,1,,,,,,,
8339,1741-WTPON,Male,NO,Yes,Yes,56,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber optic,Two year,Mailed check,115.85,6567.9,3,,,,,,,,,5467,4099,9294-TDIPC,Male,NO,No,Yes,5,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Mailed check,20.2,83.75,0,1,0,,,,,,,
10711,6664-FPDAC,Female,YES,No,No,56,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber optic,One year,Electronic check,111.95,6418.9,3,,,,,,,,,6097,4100,5229-DTFYB,Female,NO,No,No,41,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber optic,Two year,Bank transfer (automatic),98.8,3959.15,2,3,1,,,,,,,
10244,7018-FPXHH,Male,NO,Yes,Yes,56,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,DSL,Two year,Bank transfer (automatic),59.8,3457.45,2,,,,,,,,,3249,4101,0104-PPXDV,Male,NO,Yes,No,58,Yes,No,No,No,No,No,Yes,No,No,No,DSL,One year,Credit card (automatic),50.3,2878.55,2,3,0,,,,,,,
8258,0103-CSITQ,Female,NO,Yes,No,57,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber optic,One year,Bank transfer (automatic),109.4,6252.7,3,,,,,,,,,7367,4102,5176-LMJXE,Female,NO,No,No,47,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,Mailed check,20.55,945.7,1,2,0,,,,,,,
10456,3768-NLUBH,Male,YES,Yes,No,57,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Fiber optic,Month-to-month,Electronic check,100.6,5746.15,3,,,,,,,,,1463,4103,3583-KRKMD,Male,NO,No,No,18,Yes,No,Yes,No,No,No,No,Yes,No,No,Fiber optic,Month-to-month,Bank transfer (automatic),75.9,1373.05,1,2,1,,,,,,,
7867,4628-CTTLA,Male,NO,No,No,57,No,No phone service,Yes,Yes,No,Yes,No,No,Yes,No,DSL,Month-to-month,Electronic check,39.3,2111.45,2,,,,,,,,,9754,4104,1010-DIAUQ,Male,NO,No,No,5,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),96.5,492.55,1,2,0,,,,,,,
2396,1447-PJGGA,Female,NO,No,No,57,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Fiber optic,Two year,Electronic check,95.25,5464.65,3,,,,,,,,,9092,4105,9069-LGEUL,Male,NO,Yes,No,23,Yes,No,Yes,No,Yes,No,No,No,No,Yes,DSL,Month-to-month,Bank transfer (automatic),59.95,1406,1,2,0,,,,,,,
8602,8727-JQFHV,Male,NO,Yes,Yes,57,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,Mailed check,20.75,1123.15,1,,,,,,,,,10542,4106,7302-ZHMHP,Female,NO,No,No,1,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Mailed check,19.15,19.15,3,1,1,,,,,,,
8150,3621-CHYVB,Female,NO,Yes,No,57,No,No phone service,Yes,No,Yes,No,Yes,Yes,No,Yes,DSL,Month-to-month,Bank transfer (automatic),49.9,2782.4,2,,,,,,,,,3484,4107,9571-EDEBV,Male,NO,Yes,No,71,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Fiber optic,One year,Credit card (automatic),98.65,6962.85,4,3,0,,,,,,,
8329,4884-TVUQF,Female,YES,No,No,57,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Fiber optic,Two year,Credit card (automatic),101.3,5779.6,3,,,,,,,,,9838,4108,3520-FJGCV,Male,NO,Yes,Yes,72,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber optic,Two year,Credit card (automatic),112.6,8126.65,5,3,0,,,,,,,
4357,5240-CAOYT,Female,NO,No,No,57,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Fiber optic,Month-to-month,Bank transfer (automatic),87.55,4884.85,3,,,,,,,,,4247,4109,6563-VRERX,Male,NO,Yes,Yes,33,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,Mailed check,20.6,690.25,1,2,0,,,,,,,
8865,4188-FRABG,Male,NO,Yes,No,57,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Fiber optic,Month-to-month,Electronic check,103.05,5925.75,3,,,,,,,,,8604,4110,0259-GBZSH,Male,NO,No,No,2,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Fiber optic,Month-to-month,Electronic check,85.65,181.5,0,1,0,,,,,,,
980,6771-XWBDM,Female,NO,Yes,No,57,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Fiber optic,Month-to-month,Credit card (automatic),104.5,5921.35,3,,,,,,,,,8594,4111,6122-EFVKN,Male,NO,No,Yes,24,No,No phone service,No,No,Yes,No,No,Yes,No,No,DSL,Two year,Mailed check,35.75,830.8,1,2,0,,,,,,,
2881,2325-ZUSFD,Female,NO,Yes,Yes,57,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,DSL,One year,Bank transfer (automatic),70.1,3913.3,2,,,,,,,,,5078,4112,2805-EDJPQ,Female,NO,Yes,Yes,56,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Fiber optic,One year,Credit card (automatic),99.75,5608.4,3,3,1,,,,,,,
2452,3207-OYBWH,Male,YES,Yes,No,57,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),95.25,5427.05,3,,,,,,,,,7417,4113,6862-CQUMB,Male,NO,No,No,37,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Fiber optic,Month-to-month,Credit card (automatic),96.1,3646.8,2,3,0,,,,,,,
9684,8421-WZOOW,Female,YES,Yes,Yes,57,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Fiber optic,Month-to-month,Credit card (automatic),95.3,5567.45,3,,,,,,,,,7697,4114,7156-MXBJE,Female,NO,No,No,43,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,DSL,One year,Credit card (automatic),85.1,3662.25,2,3,0,,,,,,,
8827,1399-OUPJN,Female,NO,Yes,Yes,57,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,Bank transfer (automatic),19.75,1272.05,1,,,,,,,,,6060,4115,6158-HDPXZ,Male,NO,No,No,1,No,No phone service,No,No,No,No,No,No,No,No,DSL,Month-to-month,Mailed check,25.35,25.35,2,1,1,,,,,,,
5571,3132-TVFDZ,Male,YES,Yes,No,57,No,No phone service,Yes,Yes,No,No,No,No,Yes,Yes,DSL,Month-to-month,Electronic check,44.85,2572.95,2,,,,,,,,,10344,4116,9601-BRXPO,Female,NO,Yes,No,25,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),104.95,2566.5,2,3,0,,,,,,,
9155,8961-QDZZJ,Female,NO,Yes,Yes,57,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Fiber optic,One year,Electronic check,95,5535.8,3,,,,,,,,,96,4117,2863-IMQDR,Female,NO,No,No,61,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL,Two year,Electronic check,89.65,5308.7,3,3,1,,,,,,,
2396,1447-PJGGA,Female,NO,No,No,57,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Fiber optic,Two year,Electronic check,95.25,5464.65,3,,,,,,,,,2843,4118,5686-CMAWK,Male,NO,No,No,17,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Fiber optic,One year,Electronic check,86.75,1410.25,1,2,0,,,,,,,
6068,2972-YDYUW,Female,NO,No,No,57,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Fiber optic,One year,Electronic check,94.7,5468.95,3,,,,,,,,,5706,4119,5651-CRHKQ,Female,NO,Yes,No,41,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,Fiber optic,One year,Bank transfer (automatic),86.2,3339.05,2,3,1,,,,,,,
630,5236-PERKL,Female,NO,No,No,57,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Fiber optic,Two year,Bank transfer (automatic),112.95,6465,3,,,,,,,,,8045,4120,6905-NIQIN,Male,NO,No,No,1,Yes,No,No,Yes,No,Yes,No,No,No,No,DSL,Month-to-month,Mailed check,50.65,50.65,0,1,1,,,,,,,
1085,4628-CTTLA,Male,NO,No,No,57,No,No phone service,Yes,Yes,No,Yes,No,No,Yes,No,DSL,Month-to-month,Electronic check,39.3,2111.45,2,,,,,,,,,2711,4121,8204-YJCLA,Male,YES,Yes,Yes,72,No,No phone service,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL,Two year,Bank transfer (automatic),64.8,4732.35,3,3,0,,,,,,,
8906,4188-PCPIG,Female,NO,Yes,No,57,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,DSL,Two year,Credit card (automatic),70.35,4124.65,2,,,,,,,,,1587,4122,5167-ZFFMM,Male,NO,No,No,1,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Fiber optic,Month-to-month,Credit card (automatic),90.85,90.85,6,1,1,,,,,,,
6530,1023-BQXZE,Male,NO,No,No,57,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,DSL,Two year,Bank transfer (automatic),74.35,4317.35,2,,,,,,,,,4660,4123,6583-SZVGP,Male,NO,No,No,48,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Fiber optic,Two year,Bank transfer (automatic),108.1,5067.45,3,3,0,,,,,,,
3954,0699-NDKJM,Female,NO,Yes,No,57,No,No phone service,Yes,No,Yes,Yes,Yes,No,Yes,Yes,DSL,Month-to-month,Bank transfer (automatic),58.75,3437.45,2,,,,,,,,,4634,4124,4895-TMWIR,Male,YES,Yes,No,11,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Mailed check,19.95,214.75,0,1,1,,,,,,,
8329,4884-TVUQF,Female,YES,No,No,57,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Fiber optic,Two year,Credit card (automatic),101.3,5779.6,3,,,,,,,,,101,4125,0533-BNWKF,Female,YES,Yes,No,55,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Fiber optic,Month-to-month,Electronic check,85.45,4874.7,3,3,1,,,,,,,
3179,1502-XFCVR,Female,NO,No,No,58,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Fiber optic,One year,Electronic check,106.45,6145.85,3,,,,,,,,,8416,4126,1708-PBBOA,Female,NO,No,No,42,No,No phone service,Yes,No,Yes,Yes,Yes,Yes,No,Yes,DSL,One year,Electronic check,54.75,2348.45,2,3,1,,,,,,,
8644,3359-DSRKA,Female,NO,Yes,Yes,58,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,Mailed check,19.85,1158.85,1,,,,,,,,,7933,4127,8782-LKFPK,Male,NO,No,No,44,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Fiber optic,Month-to-month,Mailed check,90.4,4063,2,3,0,,,,,,,
8969,5887-IKKYO,Male,NO,Yes,Yes,58,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Fiber optic,Two year,Bank transfer (automatic),94.35,5563.65,3,,,,,,,,,5296,4128,5522-JBWMO,Male,NO,No,Yes,1,Yes,No,No,No,No,No,No,No,No,No,DSL,Month-to-month,Electronic check,44,44,0,1,1,,,,,,,
9795,8331-ZXFOE,Female,NO,No,No,58,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,DSL,One year,Credit card (automatic),71.1,4299.2,2,,,,,,,,,7270,4129,3597-MVHJT,Female,NO,No,No,27,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),95.6,2595.25,2,3,1,,,,,,,
10246,5708-EVONK,Female,NO,Yes,Yes,58,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),93.4,5435.6,3,,,,,,,,,6177,4130,9774-NRNAU,Male,YES,Yes,No,27,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,DSL,Month-to-month,Bank transfer (automatic),84.8,2309.55,2,3,1,,,,,,,
1718,5708-EVONK,Female,NO,Yes,Yes,58,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),93.4,5435.6,3,,,,,,,,,1296,4131,0224-RLWWD,Female,YES,No,No,2,Yes,No,Yes,No,No,No,No,No,No,No,DSL,Month-to-month,Electronic check,44.3,89.3,0,1,0,,,,,,,
10596,1930-WNXSB,Male,NO,Yes,Yes,58,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Fiber optic,Month-to-month,Electronic check,92.85,5305.05,3,,,,,,,,,7546,4132,9967-ATRFS,Female,NO,No,No,19,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Mailed check,19.9,367.55,1,1,1,,,,,,,
517,0348-SDKOL,Female,NO,Yes,No,58,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Fiber optic,Month-to-month,Credit card (automatic),102.1,5885.4,3,,,,,,,,,10023,4133,3951-NJCVI,Female,YES,Yes,No,42,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber optic,Month-to-month,Electronic check,95.05,3944.5,2,3,0,,,,,,,
5727,3424-NMNBO,Male,YES,Yes,No,58,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Fiber optic,One year,Electronic check,108.85,6287.25,3,,,,,,,,,9151,4134,2977-CEBSX,Female,NO,No,No,66,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL,Two year,Credit card (automatic),90.05,5965.95,3,3,0,,,,,,,
1018,5089-IFSDP,Female,NO,Yes,No,58,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Fiber optic,Two year,Bank transfer (automatic),109.45,6144.55,3,,,,,,,,,5280,4135,0177-PXBAT,Male,YES,Yes,No,33,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Fiber optic,Month-to-month,Bank transfer (automatic),109.9,3694.7,2,3,0,,,,,,,
517,0348-SDKOL,Female,NO,Yes,No,58,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Fiber optic,Month-to-month,Credit card (automatic),102.1,5885.4,3,,,,,,,,,5881,4136,6599-CEBNN,Female,NO,No,No,34,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Fiber optic,Month-to-month,Credit card (automatic),73.95,2524.45,2,3,0,,,,,,,
4549,2239-JALAW,Male,NO,No,No,58,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Fiber optic,One year,Bank transfer (automatic),103.25,6017.65,3,,,,,,,,,790,4137,2519-ERQOJ,Male,YES,No,No,33,No,No phone service,Yes,No,No,No,Yes,Yes,Yes,Yes,DSL,Month-to-month,Electronic check,54.6,1803.7,2,2,0,,,,,,,
9955,7162-WPHPM,Male,NO,Yes,Yes,58,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,DSL,Two year,Credit card (automatic),71.6,4230.25,2,,,,,,,,,7740,4138,5876-QMYLD,Female,NO,Yes,Yes,23,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,Mailed check,20.05,415.1,1,1,1,,,,,,,
6323,3969-JQABI,Female,NO,Yes,No,58,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,DSL,Month-to-month,Credit card (automatic),65.25,3791.6,2,,,,,,,,,8968,4139,2277-AXSDC,Female,NO,No,No,32,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,Bank transfer (automatic),19.75,624.15,1,2,0,,,,,,,
2390,3424-NMNBO,Male,YES,Yes,No,58,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Fiber optic,One year,Electronic check,108.85,6287.25,3,,,,,,,,,3146,4140,9442-JTWDL,Female,NO,No,No,11,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,Credit card (automatic),20.05,237.7,0,1,0,,,,,,,
9062,1448-CYWKC,Female,NO,Yes,Yes,58,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Fiber optic,One year,Credit card (automatic),105.2,6225.4,3,,,,,,,,,8914,4141,0979-PHULV,Male,NO,Yes,Yes,69,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Fiber optic,Month-to-month,Credit card (automatic),99.45,7007.6,4,3,0,,,,,,,
517,0348-SDKOL,Female,NO,Yes,No,58,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Fiber optic,Month-to-month,Credit card (automatic),102.1,5885.4,3,,,,,,,,,9604,4142,3067-SVMTC,Female,NO,Yes,No,68,Yes,No,No,No,Yes,No,No,Yes,No,No,DSL,One year,Bank transfer (automatic),55.9,3848.8,2,3,0,,,,,,,
